Unit ID,Unit Name,Faction,Movement,Toughness,Save,Invunl Save,Wounds,Leadership,OC,Points,Model Count
3939,Genestealer Cults Cadian Command Squad,Genestealer Cults,6.0,3.0,5.0,,3.0,7.0,1.0,65.0,4
3940,Genestealer Cults Catachan Command Squad,Genestealer Cults,6.0,3.0,5.0,,3.0,7.0,1.0,65.0,4
3941,Genestealer Cults Krieg Command Squad,Genestealer Cults,6.0,3.0,5.0,,3.0,6.0,1.0,65.0,5
3942,Genestealer Cults Leman Russ Commander,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,235.0,1
3943,Genestealer Cults Primaris Psyker,Genestealer Cults,6.0,3.0,5.0,,3.0,7.0,1.0,60.0,1
3944,Genestealer Cults Rogal Dorn Commander,Genestealer Cults,10.0,12.0,2.0,,18.0,7.0,5.0,275.0,1
3945,Genestealer Cults Death Rider Commissar,Genestealer Cults,12.0,4.0,4.0,5.0,4.0,6.0,1.0,35.0,1
3946,Genestealer Cults Quartermaster Cadre Squad,Genestealer Cults,6.0,3.0,4.0,,3.0,7.0,1.0,45.0,4
3947,Genestealer Cults Hell’s Last,Genestealer Cults,6.0,3.0,5.0,5.0,3.0,7.0,1.0,80.0,4
3948,Genestealer Cults Cadian Shock Troops,Genestealer Cults,6.0,3.0,5.0,,1.0,7.0,2.0,120.0,18
3949,Genestealer Cults Catachan Jungle Fighters,Genestealer Cults,6.0,3.0,5.0,,1.0,7.0,2.0,120.0,18
3950,Genestealer Cults Death Korps Of Krieg,Genestealer Cults,6.0,3.0,5.0,,1.0,7.0,2.0,145.0,18
3951,Genestealer Cults Chimera,Genestealer Cults,10.0,9.0,3.0,,11.0,7.0,2.0,85.0,1
3952,Genestealer Cults Taurox,Genestealer Cults,12.0,8.0,3.0,,10.0,7.0,2.0,75.0,1
3953,Genestealer Cults Taurox Prime,Genestealer Cults,12.0,8.0,3.0,,10.0,7.0,2.0,90.0,1
3954,Genestealer Cults Storm Chimera,Genestealer Cults,10.0,9.0,3.0,,11.0,7.0,2.0,90.0,1
3955,Genestealer Cults Aegis Defence Line,Genestealer Cults,,12.0,2.0,,10.0,7.0,0.0,145.0,1
3956,Genestealer Cults Earthshaker Platform,Genestealer Cults,,8.0,3.0,,8.0,7.0,2.0,110.0,1
3957,Genestealer Cults Hydra Platform,Genestealer Cults,,8.0,3.0,,8.0,7.0,2.0,95.0,1
3958,Genestealer Cults Manticore Platform,Genestealer Cults,,8.0,3.0,,8.0,7.0,2.0,95.0,1
3959,Genestealer Cults Sabre Weapons Battery,Genestealer Cults,,4.0,4.0,,4.0,7.0,1.0,90.0,2
3960,Genestealer Cults Armoured Sentinels,Genestealer Cults,8.0,8.0,2.0,,7.0,7.0,2.0,130.0,2
3961,Genestealer Cults Artillery Team,Genestealer Cults,3.0,7.0,3.0,,10.0,7.0,3.0,95.0,1
3962,Genestealer Cults Attilan Rough Riders,Genestealer Cults,12.0,4.0,4.0,,2.0,7.0,1.0,120.0,9
3963,Genestealer Cults Baneblade,Genestealer Cults,12.0,13.0,2.0,,24.0,7.0,8.0,450.0,1
3964,Genestealer Cults Banehammer,Genestealer Cults,12.0,13.0,2.0,,24.0,7.0,8.0,420.0,1
3965,Genestealer Cults Banesword,Genestealer Cults,12.0,13.0,2.0,,24.0,7.0,8.0,450.0,1
3966,Genestealer Cults Basilisk,Genestealer Cults,10.0,9.0,3.0,,11.0,7.0,3.0,140.0,1
3967,Genestealer Cults Cadian Heavy Weapons Squad,Genestealer Cults,6.0,3.0,5.0,,2.0,7.0,2.0,65.0,3
3968,Genestealer Cults Catachan Heavy Weapons Squad,Genestealer Cults,6.0,3.0,5.0,,2.0,7.0,2.0,65.0,3
3969,Genestealer Cults Death Riders,Genestealer Cults,10.0,4.0,4.0,,2.0,7.0,1.0,120.0,9
3970,Genestealer Cults Deathstrike,Genestealer Cults,10.0,10.0,3.0,,11.0,7.0,3.0,145.0,1
3971,Genestealer Cults Doomhammer,Genestealer Cults,12.0,13.0,2.0,,24.0,7.0,8.0,415.0,1
3972,Genestealer Cults Field Ordnance Battery,Genestealer Cults,3.0,5.0,4.0,,6.0,7.0,2.0,110.0,2
3973,Genestealer Cults Hellhammer,Genestealer Cults,12.0,13.0,2.0,,24.0,7.0,8.0,420.0,1
3974,Genestealer Cults Hellhound,Genestealer Cults,10.0,10.0,2.0,,11.0,7.0,3.0,125.0,1
3975,Genestealer Cults Hydra,Genestealer Cults,10.0,9.0,3.0,,11.0,7.0,3.0,95.0,1
3976,Genestealer Cults Kasrkin,Genestealer Cults,6.0,3.0,4.0,,1.0,7.0,1.0,110.0,9
3977,Genestealer Cults Krieg Combat Engineers,Genestealer Cults,6.0,3.0,4.0,,1.0,7.0,1.0,95.0,9
3978,Genestealer Cults Krieg Heavy Weapons Squad,Genestealer Cults,4.0,3.0,4.0,,2.0,7.0,1.0,75.0,3
3979,Genestealer Cults Leman Russ Battle Tank,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,185.0,1
3980,Genestealer Cults Leman Russ Demolisher,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,190.0,1
3981,Genestealer Cults Leman Russ Eradicator,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,170.0,1
3982,Genestealer Cults Leman Russ Executioner,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,170.0,1
3983,Genestealer Cults Leman Russ Exterminator,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,180.0,1
3984,Genestealer Cults Leman Russ Punisher,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,150.0,1
3985,Genestealer Cults Leman Russ Vanquisher,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,145.0,1
3986,Genestealer Cults Manticore,Genestealer Cults,10.0,10.0,3.0,,11.0,7.0,3.0,165.0,1
3987,Genestealer Cults Rogal Dorn Battle Tank,Genestealer Cults,10.0,12.0,2.0,,18.0,7.0,5.0,250.0,1
3988,Genestealer Cults Scout Sentinels,Genestealer Cults,10.0,7.0,3.0,,7.0,7.0,2.0,110.0,2
3989,Genestealer Cults Shadowsword,Genestealer Cults,12.0,13.0,2.0,,24.0,7.0,8.0,410.0,1
3990,Genestealer Cults Stormlord,Genestealer Cults,12.0,13.0,2.0,,24.0,7.0,8.0,430.0,1
3991,Genestealer Cults Stormsword,Genestealer Cults,12.0,13.0,2.0,,24.0,7.0,8.0,465.0,1
3992,Genestealer Cults Wyvern,Genestealer Cults,10.0,9.0,3.0,,11.0,7.0,3.0,110.0,1
3993,Genestealer Cults Cyclops Demolition Vehicle,Genestealer Cults,8.0,4.0,3.0,,4.0,8.0,0.0,25.0,1
3994,Genestealer Cults Arkurian Stormhammer,Genestealer Cults,9.0,13.0,2.0,,24.0,7.0,8.0,480.0,1
3995,Genestealer Cults Armageddon-pattern Medusa,Genestealer Cults,10.0,9.0,3.0,,11.0,7.0,3.0,105.0,1
3996,Genestealer Cults Atlas Recovery Vehicle,Genestealer Cults,10.0,9.0,3.0,,10.0,7.0,3.0,80.0,1
3997,Genestealer Cults Carnodon,Genestealer Cults,12.0,10.0,2.0,,12.0,7.0,3.0,160.0,1
3998,Genestealer Cults Centaur Light Carrier,Genestealer Cults,10.0,7.0,3.0,,7.0,7.0,1.0,40.0,1
3999,Genestealer Cults Colossus,Genestealer Cults,10.0,10.0,2.0,,11.0,7.0,3.0,160.0,1
4000,Genestealer Cults Crassus,Genestealer Cults,10.0,11.0,2.0,,18.0,7.0,5.0,180.0,1
4001,Genestealer Cults Death Korps Grenadier Squad,Genestealer Cults,6.0,3.0,4.0,,2.0,7.0,1.0,110.0,9
4002,Genestealer Cults Dominus Armoured Siege Bombard,Genestealer Cults,9.0,13.0,2.0,,20.0,7.0,8.0,325.0,1
4003,Genestealer Cults Earthshaker Carriage Battery,Genestealer Cults,4.0,7.0,4.0,,6.0,7.0,2.0,120.0,1
4004,Genestealer Cults Elysian Drop Sentinel,Genestealer Cults,10.0,6.0,3.0,,6.0,7.0,2.0,85.0,1
4005,Genestealer Cults Elysian Sniper Squad,Genestealer Cults,6.0,3.0,5.0,,2.0,7.0,2.0,65.0,3
4006,Genestealer Cults Gorgon Heavy Transport,Genestealer Cults,9.0,13.0,2.0,5.0,20.0,7.0,8.0,275.0,1
4007,Genestealer Cults Griffon Mortar Carrier,Genestealer Cults,10.0,9.0,3.0,,11.0,7.0,3.0,115.0,1
4008,Genestealer Cults Hades Breaching Drill,Genestealer Cults,6.0,9.0,3.0,,8.0,7.0,2.0,110.0,1
4009,Genestealer Cults Heavy Mortar Team,Genestealer Cults,4.0,5.0,3.0,,4.0,7.0,2.0,50.0,1
4010,Genestealer Cults Heavy Quad Launcher Team,Genestealer Cults,4.0,5.0,3.0,,4.0,7.0,2.0,50.0,1
4011,Genestealer Cults Macharius,Genestealer Cults,9.0,13.0,2.0,,20.0,7.0,8.0,310.0,1
4012,Genestealer Cults Macharius Omega,Genestealer Cults,9.0,13.0,2.0,,20.0,7.0,8.0,310.0,1
4013,Genestealer Cults Macharius Vanquisher,Genestealer Cults,9.0,13.0,2.0,,20.0,7.0,8.0,285.0,1
4014,Genestealer Cults Macharius Vulcan,Genestealer Cults,9.0,13.0,2.0,,20.0,7.0,8.0,310.0,1
4015,Genestealer Cults Malcador,Genestealer Cults,10.0,11.0,2.0,,18.0,7.0,5.0,250.0,1
4016,Genestealer Cults Malcador Annihilator,Genestealer Cults,10.0,11.0,2.0,,18.0,7.0,5.0,270.0,1
4017,Genestealer Cults Malcador Defender,Genestealer Cults,10.0,11.0,2.0,,18.0,7.0,5.0,310.0,1
4018,Genestealer Cults Malcador Infernus,Genestealer Cults,10.0,11.0,2.0,,18.0,7.0,5.0,235.0,1
4019,Genestealer Cults Medusa Carriage Battery,Genestealer Cults,4.0,7.0,4.0,,6.0,7.0,2.0,125.0,1
4020,Genestealer Cults Minotaur,Genestealer Cults,10.0,11.0,2.0,,18.0,7.0,5.0,225.0,1
4021,Genestealer Cults Mukaali Riders,Genestealer Cults,8.0,6.0,4.0,,5.0,7.0,2.0,110.0,2
4022,Genestealer Cults Munitorum Servitors,Genestealer Cults,6.0,3.0,4.0,6.0,1.0,8.0,0.0,35.0,4
4023,Genestealer Cults Praetor,Genestealer Cults,10.0,11.0,2.0,,18.0,7.0,5.0,275.0,1
4024,Genestealer Cults Rapier Laser Destroyer Battery,Genestealer Cults,6.0,4.0,4.0,,3.0,7.0,1.0,105.0,3
4025,Genestealer Cults Regimental Attachés,Genestealer Cults,6.0,3.0,5.0,,1.0,7.0,1.0,40.0,1
4026,Genestealer Cults Salamander Command Vehicle,Genestealer Cults,12.0,8.0,3.0,,10.0,7.0,3.0,80.0,1
4027,Genestealer Cults Salamander Scout Vehicle,Genestealer Cults,12.0,8.0,3.0,,10.0,7.0,3.0,95.0,1
4028,Genestealer Cults Sentinel Powerlifter,Genestealer Cults,8.0,7.0,3.0,,6.0,7.0,2.0,55.0,1
4029,Genestealer Cults Stormblade,Genestealer Cults,9.0,13.0,2.0,,24.0,7.0,8.0,415.0,1
4030,Genestealer Cults Stygies Destroyer Tank Hunter,Genestealer Cults,10.0,11.0,2.0,,13.0,7.0,3.0,180.0,1
4031,Genestealer Cults Tarantula Battery,Genestealer Cults,,5.0,3.0,,4.0,7.0,0.0,120.0,3
4032,Genestealer Cults Tauros Assault Vehicle,Genestealer Cults,12.0,6.0,4.0,,6.0,7.0,2.0,50.0,1
4033,Genestealer Cults Tauros Venator,Genestealer Cults,12.0,6.0,4.0,,6.0,7.0,2.0,55.0,1
4034,Genestealer Cults Trojan Support Vehicle,Genestealer Cults,10.0,9.0,3.0,,11.0,7.0,2.0,80.0,1
4035,Genestealer Cults Valdor,Genestealer Cults,9.0,13.0,2.0,,20.0,7.0,8.0,285.0,1
4118,Genestealer Cults Hyperadapted Raveners,Genestealer Cults,10.0,5.0,4.0,,6.0,7.0,1.0,165.0,4
374,Grand Master Voldus,Grey Knights,5.0,5.0,2.0,4.0,7.0,6.0,1.0,110.0,1
375,Grand Master,Grey Knights,5.0,5.0,2.0,4.0,7.0,6.0,1.0,95.0,1
376,Brother-captain,Grey Knights,5.0,5.0,2.0,4.0,6.0,6.0,1.0,90.0,1
379,Brotherhood Champion,Grey Knights,6.0,4.0,2.0,4.0,4.0,6.0,1.0,70.0,1
380,Castellan Crowe,Grey Knights,6.0,4.0,2.0,4.0,5.0,6.0,1.0,90.0,1
381,Strike Squad,Grey Knights,6.0,4.0,2.0,,2.0,6.0,2.0,240.0,9
382,Brotherhood Terminator Squad,Grey Knights,5.0,5.0,2.0,4.0,3.0,6.0,2.0,400.0,9
383,Purifier Squad,Grey Knights,6.0,4.0,2.0,,2.0,6.0,1.0,250.0,9
384,Paladin Squad,Grey Knights,5.0,5.0,2.0,4.0,3.0,6.0,1.0,450.0,9
387,Interceptor Squad,Grey Knights,12.0,4.0,2.0,,2.0,6.0,1.0,260.0,9
388,Purgation Squad,Grey Knights,6.0,4.0,2.0,,2.0,6.0,1.0,250.0,9
389,Nemesis Dreadknight,Grey Knights,8.0,8.0,2.0,4.0,13.0,6.0,4.0,210.0,1
390,Grey Knights Dreadnought,Grey Knights,6.0,9.0,2.0,,8.0,6.0,3.0,160.0,1
391,Grey Knights Land Raider,Grey Knights,10.0,12.0,2.0,,16.0,6.0,5.0,220.0,1
392,Grey Knights Land Raider Crusader,Grey Knights,12.0,12.0,2.0,,16.0,6.0,5.0,220.0,1
393,Grey Knights Land Raider Redeemer,Grey Knights,12.0,12.0,2.0,,16.0,6.0,5.0,270.0,1
395,Grey Knights Razorback,Grey Knights,12.0,9.0,3.0,,10.0,6.0,2.0,85.0,1
396,Grey Knights Rhino,Grey Knights,12.0,9.0,3.0,,10.0,6.0,2.0,80.0,1
398,Grey Knights Stormraven Gunship,Grey Knights,20.0,10.0,3.0,,14.0,6.0,0.0,280.0,1
399,Brotherhood Techmarine,Grey Knights,6.0,4.0,2.0,,4.0,6.0,1.0,70.0,1
400,Grey Knights Venerable Dreadnought,Grey Knights,8.0,9.0,2.0,,8.0,6.0,3.0,140.0,1
1196,Land Raider Banisher,Grey Knights,10.0,12.0,2.0,,16.0,6.0,5.0,255.0,1
1197,Grey Knights Thunderhawk Gunship,Grey Knights,20.0,12.0,2.0,,30.0,6.0,0.0,805.0,1
1360,Grand Master In Nemesis Dreadknight,Grey Knights,8.0,8.0,2.0,4.0,13.0,6.0,4.0,225.0,1
1361,Brotherhood Librarian,Grey Knights,5.0,5.0,2.0,4.0,5.0,6.0,1.0,80.0,1
1362,Brotherhood Chaplain,Grey Knights,5.0,5.0,2.0,4.0,5.0,5.0,1.0,65.0,1
1363,Grey Knights Stormhawk Interceptor,Grey Knights,20.0,9.0,3.0,,10.0,6.0,0.0,160.0,1
1364,Grey Knights Stormtalon Gunship,Grey Knights,20.0,9.0,3.0,,10.0,6.0,0.0,170.0,1
2768,Grey Knights Relic Razorback,Grey Knights,12.0,9.0,3.0,,10.0,6.0,2.0,95.0,1
2593,Ûthar the Destined,Leagues of Votann,5.0,5.0,3.0,4.0,5.0,6.0,1.0,95.0,1
2594,Kâhl,Leagues of Votann,5.0,5.0,3.0,4.0,4.0,7.0,1.0,70.0,1
2595,Einhyr Champion,Leagues of Votann,5.0,5.0,2.0,,5.0,7.0,1.0,70.0,1
2596,Grimnyr,Leagues of Votann,5.0,5.0,4.0,4.0,4.0,6.0,1.0,65.0,2
2597,Brôkhyr Iron-master,Leagues of Votann,5.0,5.0,4.0,,4.0,7.0,1.0,75.0,3
2598,Hearthkyn Warriors,Leagues of Votann,5.0,5.0,4.0,,1.0,7.0,2.0,100.0,9
2599,Einhyr Hearthguard,Leagues of Votann,5.0,5.0,2.0,,2.0,7.0,1.0,270.0,9
2600,Cthonian Beserks,Leagues of Votann,6.0,6.0,5.0,,1.0,7.0,1.0,200.0,10
2601,Hernkyn Pioneers,Leagues of Votann,12.0,6.0,4.0,,3.0,7.0,2.0,160.0,6
2602,Sagitaur,Leagues of Votann,12.0,9.0,3.0,,9.0,7.0,2.0,95.0,1
2603,Brôkhyr Thunderkyn,Leagues of Votann,5.0,6.0,3.0,,2.0,7.0,1.0,160.0,6
2604,Hekaton Land Fortress,Leagues of Votann,10.0,12.0,2.0,,16.0,7.0,5.0,240.0,1
3710,Hernkyn Yaegirs,Leagues of Votann,6.0,5.0,5.0,,1.0,7.0,1.0,90.0,9
4140,Buri Aegnirssen,Leagues of Votann,5.0,6.0,3.0,4.0,5.0,6.0,1.0,110.0,1
4141,Memnyr Strategist,Leagues of Votann,5.0,5.0,4.0,4.0,4.0,7.0,1.0,45.0,1
4142,Arkanyst Evaluator,Leagues of Votann,5.0,5.0,3.0,4.0,4.0,7.0,1.0,75.0,1
4143,Ironkin Steeljacks with Heavy Volkanite Disintegrators,Leagues of Votann,5.0,6.0,2.0,,3.0,7.0,1.0,180.0,5
4144,Ironkin Steeljacks with Melee Weapons,Leagues of Votann,5.0,6.0,2.0,,3.0,7.0,1.0,180.0,5
4145,Cthonian Earthshakers,Leagues of Votann,4.0,6.0,4.0,,6.0,7.0,2.0,110.0,2
4146,Kapricus Defenders,Leagues of Votann,12.0,7.0,4.0,,7.0,7.0,2.0,140.0,2
4147,Kapricus Carrier,Leagues of Votann,12.0,7.0,4.0,,7.0,7.0,2.0,75.0,1
522,Imotekh The Stormlord,Necrons,5.0,5.0,2.0,4.0,6.0,6.0,1.0,100.0,1
523,Overlord,Necrons,5.0,5.0,2.0,4.0,6.0,6.0,1.0,85.0,1
524,Lord,Necrons,5.0,5.0,3.0,,4.0,6.0,1.0,65.0,1
527,Nemesor Zahndrekh,Necrons,5.0,5.0,2.0,4.0,6.0,7.0,1.0,85.0,1
528,Vargard Obyron,Necrons,5.0,5.0,2.0,,5.0,6.0,1.0,85.0,1
530,Orikan The Diviner,Necrons,5.0,4.0,4.0,4.0,4.0,6.0,1.0,80.0,1
531,Anrakyr The Traveller,Necrons,5.0,5.0,2.0,4.0,6.0,6.0,1.0,95.0,1
532,Trazyn The Infinite,Necrons,5.0,5.0,2.0,4.0,6.0,6.0,1.0,75.0,1
533,Catacomb Command Barge,Necrons,10.0,8.0,3.0,4.0,9.0,6.0,3.0,120.0,1
534,Necron Warriors,Necrons,5.0,4.0,4.0,,1.0,7.0,2.0,200.0,20
535,Immortals,Necrons,5.0,5.0,3.0,,1.0,7.0,2.0,150.0,10
536,Lychguard,Necrons,5.0,5.0,3.0,,2.0,7.0,1.0,170.0,10
537,Deathmarks,Necrons,5.0,5.0,3.0,,1.0,7.0,1.0,120.0,10
538,Flayed Ones,Necrons,5.0,4.0,4.0,,1.0,7.0,1.0,120.0,10
539,Triarch Praetorians,Necrons,10.0,5.0,3.0,,2.0,7.0,1.0,180.0,10
540,Triarch Stalker,Necrons,8.0,8.0,3.0,4.0,12.0,7.0,4.0,110.0,1
541,C’tan Shard Of The Nightbringer,Necrons,6.0,11.0,4.0,4.0,12.0,6.0,4.0,305.0,1
542,C’tan Shard Of The Deceiver,Necrons,6.0,11.0,4.0,4.0,12.0,6.0,6.0,265.0,1
543,Ghost Ark,Necrons,10.0,9.0,3.0,4.0,14.0,7.0,3.0,115.0,1
544,Night Scythe,Necrons,20.0,9.0,3.0,,12.0,7.0,0.0,145.0,1
545,Doom Scythe,Necrons,20.0,9.0,3.0,,12.0,7.0,0.0,230.0,1
546,Canoptek Wraiths,Necrons,10.0,6.0,3.0,4.0,4.0,8.0,2.0,220.0,6
548,Tomb Blades,Necrons,12.0,5.0,4.0,,2.0,7.0,2.0,150.0,6
551,Canoptek Spyders,Necrons,5.0,7.0,3.0,,6.0,8.0,2.0,150.0,2
552,Monolith,Necrons,8.0,13.0,2.0,,22.0,7.0,8.0,400.0,1
553,Annihilation Barge,Necrons,10.0,8.0,3.0,4.0,9.0,7.0,3.0,105.0,1
554,Doomsday Ark,Necrons,10.0,9.0,3.0,4.0,14.0,7.0,5.0,200.0,1
555,Transcendent C’tan,Necrons,6.0,11.0,4.0,4.0,12.0,6.0,4.0,295.0,1
556,Tesseract Vault,Necrons,8.0,12.0,2.0,4.0,24.0,7.0,8.0,425.0,1
557,Obelisk,Necrons,8.0,13.0,2.0,,24.0,7.0,8.0,300.0,1
558,Canoptek Tomb Stalker,Necrons,10.0,9.0,3.0,4.0,9.0,8.0,3.0,130.0,1
559,Canoptek Acanthrites,Necrons,12.0,5.0,3.0,,2.0,8.0,2.0,170.0,6
560,Canoptek Tomb Sentinel,Necrons,10.0,9.0,3.0,4.0,9.0,8.0,3.0,115.0,1
561,Night Shroud,Necrons,20.0,9.0,3.0,,14.0,7.0,0.0,140.0,1
562,Sentry Pylon,Necrons,,8.0,3.0,,10.0,7.0,0.0,120.0,1
564,Tesseract Ark,Necrons,9.0,9.0,3.0,4.0,10.0,6.0,3.0,130.0,1
567,Gauss Pylon,Necrons,,12.0,3.0,5.0,22.0,7.0,0.0,210.0,1
1577,Seraptek Heavy Construct,Necrons,10.0,12.0,3.0,5.0,24.0,7.0,10.0,540.0,1
2092,Illuminor Szeras,Necrons,8.0,8.0,2.0,4.0,9.0,6.0,3.0,165.0,1
2108,Plasmancer,Necrons,5.0,4.0,4.0,,4.0,6.0,1.0,55.0,1
2109,Skorpekh Lord,Necrons,8.0,7.0,3.0,4.0,7.0,6.0,2.0,90.0,1
2110,Skorpekh Destroyers,Necrons,8.0,6.0,3.0,,3.0,7.0,2.0,180.0,6
2111,Cryptothralls,Necrons,5.0,4.0,3.0,,3.0,8.0,1.0,60.0,2
2112,Canoptek Reanimator,Necrons,8.0,6.0,3.0,,6.0,7.0,3.0,75.0,1
2114,Canoptek Scarab Swarms,Necrons,10.0,2.0,6.0,,4.0,8.0,0.0,80.0,6
2115,Canoptek Doomstalker,Necrons,8.0,8.0,3.0,4.0,12.0,8.0,4.0,140.0,1
2116,Lokhust Heavy Destroyers,Necrons,8.0,6.0,3.0,,4.0,7.0,2.0,165.0,3
2350,Royal Warden,Necrons,5.0,5.0,3.0,,4.0,6.0,1.0,50.0,1
2351,Lokhust Lord,Necrons,8.0,6.0,3.0,4.0,6.0,6.0,2.0,80.0,1
2352,Technomancer,Necrons,10.0,4.0,4.0,,4.0,6.0,1.0,80.0,1
2353,Psychomancer,Necrons,5.0,4.0,4.0,,4.0,6.0,1.0,55.0,1
2354,Chronomancer,Necrons,5.0,4.0,4.0,4.0,4.0,6.0,1.0,65.0,1
2355,Hexmark Destroyer,Necrons,8.0,5.0,3.0,,5.0,6.0,1.0,75.0,1
2357,C’tan Shard Of The Void Dragon,Necrons,6.0,11.0,4.0,4.0,12.0,6.0,4.0,300.0,1
2358,Ophydian Destroyers,Necrons,10.0,5.0,4.0,,3.0,7.0,2.0,160.0,6
2359,Lokhust Destroyers,Necrons,8.0,6.0,3.0,,3.0,7.0,2.0,180.0,6
2360,The Silent King,Necrons,8.0,10.0,2.0,4.0,16.0,6.0,6.0,400.0,2
2361,Convergence Of Dominion,Necrons,,9.0,3.0,,7.0,8.0,0.0,180.0,3
2362,Tomb Citadel Walls,Necrons,,13.0,2.0,5.0,50.0,7.0,0.0,920.0,1
3693,Overlord with translocation shroud,Necrons,5.0,5.0,2.0,4.0,6.0,6.0,1.0,85.0,1
1,Warboss,Orks,6.0,5.0,4.0,5.0,6.0,6.0,1.0,75.0,1
2,Warboss In Mega Armour,Orks,5.0,6.0,2.0,5.0,7.0,6.0,1.0,80.0,1
3,Warboss On Warbike,Orks,12.0,6.0,4.0,5.0,7.0,6.0,2.0,75.0,1
4,Weirdboy,Orks,6.0,5.0,5.0,,4.0,7.0,1.0,65.0,1
6,Big Mek In Mega Armour,Orks,5.0,6.0,2.0,,5.0,7.0,1.0,90.0,1
7,Big Mek On Warbike,Orks,12.0,6.0,4.0,6.0,6.0,7.0,2.0,105.0,1
8,Ghazghkull Thraka,Orks,5.0,6.0,2.0,4.0,10.0,6.0,4.0,235.0,1
9,Kaptin Badrukk,Orks,6.0,5.0,3.0,4.0,6.0,7.0,1.0,80.0,1
10,Boss Zagstruk,Orks,12.0,5.0,4.0,5.0,6.0,6.0,1.0,90.0,1
11,Boss Snikrot,Orks,6.0,5.0,5.0,5.0,6.0,6.0,1.0,75.0,1
12,Mek,Orks,6.0,5.0,5.0,,4.0,7.0,1.0,45.0,1
13,Painboy,Orks,6.0,5.0,5.0,,3.0,7.0,1.0,80.0,1
14,Painboy On Warbike,Orks,12.0,6.0,4.0,6.0,4.0,7.0,2.0,85.0,1
15,Mad Dok Grotsnik,Orks,6.0,5.0,5.0,5.0,4.0,7.0,1.0,65.0,1
16,Boyz,Orks,6.0,5.0,5.0,,2.0,7.0,2.0,170.0,19
17,Gretchin,Orks,6.0,5.0,5.0,,2.0,7.0,1.0,80.0,20
19,Burna Boyz,Orks,6.0,5.0,5.0,,1.0,7.0,1.0,120.0,8
20,Tankbustas,Orks,6.0,5.0,4.0,,2.0,7.0,1.0,140.0,5
21,Nobz,Orks,6.0,5.0,4.0,,2.0,7.0,1.0,210.0,9
22,Nob With Waaagh! Banner,Orks,6.0,5.0,4.0,,3.0,7.0,1.0,70.0,1
23,Nobz On Warbikes,Orks,12.0,6.0,4.0,6.0,4.0,7.0,2.0,125.0,3
24,Meganobz,Orks,5.0,6.0,2.0,,3.0,7.0,1.0,190.0,6
25,Kommandos,Orks,6.0,5.0,5.0,,2.0,7.0,1.0,120.0,9
26,Trukk,Orks,12.0,8.0,4.0,6.0,10.0,7.0,2.0,70.0,1
27,Stormboyz,Orks,12.0,5.0,5.0,,2.0,7.0,1.0,130.0,9
28,Deffkoptas,Orks,12.0,6.0,4.0,6.0,4.0,7.0,2.0,160.0,6
29,Dakkajet,Orks,20.0,9.0,3.0,6.0,12.0,7.0,0.0,135.0,1
30,Burna-bommer,Orks,20.0,9.0,3.0,6.0,12.0,7.0,0.0,125.0,1
31,Blitza-bommer,Orks,20.0,9.0,3.0,6.0,12.0,7.0,0.0,115.0,1
32,Wazbom Blastajet,Orks,20.0,9.0,3.0,6.0,12.0,7.0,0.0,175.0,1
33,Warbikers,Orks,12.0,6.0,4.0,6.0,4.0,7.0,2.0,130.0,5
34,Wartrakks,Orks,12.0,6.0,4.0,6.0,6.0,7.0,2.0,100.0,2
35,Skorchas,Orks,12.0,6.0,4.0,6.0,6.0,7.0,2.0,90.0,2
36,Warbuggies,Orks,12.0,6.0,4.0,6.0,6.0,7.0,2.0,80.0,2
37,Big Gunz,Orks,3.0,4.0,5.0,6.0,3.0,8.0,1.0,40.0,2
38,Mek Gunz,Orks,3.0,5.0,5.0,6.0,6.0,8.0,2.0,150.0,3
39,Battlewagon,Orks,10.0,10.0,3.0,6.0,16.0,7.0,5.0,160.0,1
40,Deff Dread,Orks,8.0,9.0,2.0,6.0,8.0,7.0,3.0,120.0,1
41,Killa Kans,Orks,6.0,6.0,3.0,6.0,5.0,8.0,2.0,250.0,6
42,Morkanaut,Orks,8.0,12.0,3.0,5.0,20.0,7.0,8.0,280.0,1
43,Gorkanaut,Orks,8.0,12.0,3.0,6.0,20.0,7.0,8.0,265.0,1
44,Lootas,Orks,6.0,5.0,5.0,,1.0,7.0,1.0,100.0,8
45,Flash Gitz,Orks,6.0,5.0,4.0,,2.0,7.0,1.0,160.0,9
46,Stompa,Orks,10.0,14.0,2.0,6.0,30.0,6.0,12.0,800.0,1
49,Grot Tanks,Orks,10.0,6.0,3.0,,5.0,8.0,2.0,310.0,8
50,Grot Mega-tank,Orks,8.0,9.0,3.0,,12.0,8.0,4.0,110.0,1
51,Squiggoth,Orks,10.0,10.0,3.0,,18.0,7.0,5.0,150.0,1
52,Meka-dread,Orks,8.0,10.0,2.0,6.0,16.0,7.0,5.0,210.0,1
